case_id,institute,program,degree,season,decision,notification,result_date,undergrad gpa,gre_v,gre_q,gre_w,gre_subject,status,submit_date,notes
544761,University Of Minnesota - Twin Cities (UMN),Public Affairs - Planning,PhD,F18,Accepted,via E,31 Jan 2018,3.73,150.0,165.0,4.0,n/a,I,3 Feb 2018,
544753,University Of Alabama Birmingham (UAB),Epidemiology,PhD,F18,Accepted,via E,2 Feb 2018,,,,,,A,3 Feb 2018,Notified by email to check the website. No mention of funding yet.
544750,The University Of Arizona (U Of A),Anthropology And Linguistics (ANLI),PhD,F18,,via E,1 Feb 2018,,,,,,A,3 Feb 2018,Email invitation to prospective student weekend indicated that admission was likely.
544749,Yale University,East Asian Languages And Literatures/Film Studies,PhD,F18,Accepted,via E,3 Feb 2018,3.65,165.0,168.0,4.0,n/a,U,3 Feb 2018,
544744,Cornell  University,Advanced Mechanical Engineering,PhD,F18,Rejected,via E,2 Feb 2018,4.00,161.0,163.0,5.5,n/a,U,3 Feb 2018,Masters and bachelors in chemical engineering. Contact with POI with positive feedback. Depressed.
544741,University Of Texas At Austin,Mathematics (pure),PhD,F18,Accepted,via E,1 Feb 2018,4.00,166.0,168.0,5.0,760,A,3 Feb 2018,
544739,University Of Texas At Austin,Department Of Political Science,PhD,F18,Accepted,via E,3 Feb 2018,,,,,,A,3 Feb 2018,
544728,"University Of Michigan, Ann Arbor",Aeronautics/Aerospace Engineering,PhD,F18,Accepted,via E,3 Feb 2018,,,,,,I,3 Feb 2018,
544719,"Peabody College, Vanderbilt University",Community Research & Action,PhD,F18,Rejected,via E,3 Feb 2018,,,,,,A,3 Feb 2018,Rejected today via an email that indicated a status update on my application.
544716,University Of Texas At Austin (UT Austin),Industrial Engineering & Operations Research,PhD,F18,Accepted,via E,2 Feb 2018,,,,,,U,3 Feb 2018,No information of funding. Going to decline.
544699,Colorado State University,Social Work Advanced Standing,Masters,F18,Accepted,via E,3 Feb 2018,,,,,,A,3 Feb 2018,
544697,The University Of Denver,Social Work Advanced Standing,Masters,F18,Accepted,via E,3 Feb 2018,,,,,,A,3 Feb 2018,
544689,"University Of Michigan, Ann Arbor",Health Management And Policy (HMP),Masters,F18,Accepted,via E,26 Jan 2018,3.84,157.0,157.0,4.5,n/a,A,3 Feb 2018,"Submitted 12/12, faculty interview 1/16, notice of admission 1/26. Faculty interview asked basic questions, but be prepared with your own. This is the MPH in HMP."
544686,University Of Colorado Boulder (CU Boulder),Astronomy & Astrophysics,PhD,F18,Accepted,via Website,2 Feb 2018,4.00,163.0,169.0,4.0,760,A,3 Feb 2018,Email to check website. First acceptance :)
544675,"(University Of California, Los Angeles (UCLA)",Chemistry (Organic),PhD,F18,Rejected,via E,19 Jan 2018,3.66,164.0,163.0,5.0,75,A,3 Feb 2018,
544670,Brown University,(Sociocultural) Anthropology,PhD,F18,,via Other,3 Feb 2018,,,,,,I,3 Feb 2018,"Re Brown acceptance: who did you get a call from and what's your subfield? Also, did you interview with them?"
544669,Clark University,Adult Clinical Psychology,PhD,F18,Rejected,via Website,3 Feb 2018,,,,,,A,3 Feb 2018,Email to check portal
544668,ีUniversity Of Maryland - College Park (UMD),Astronomy,PhD,F18,Rejected,via E,3 Feb 2018,,,,,,I,3 Feb 2018,
544663,CU Boulder,Astronomy And Planetary Science,PhD,F18,Accepted,via Website,2 Feb 2018,3.95,0.0,0.0,0.0,910,,3 Feb 2018,Email to check status page
544662,"University Of Michigan, Ann Arbor",Cognitive Psychology And Cognitive Neuroscience,PhD,F18,Rejected,via E,3 Feb 2018,,,,,,A,3 Feb 2018,
544660,Brown Univerisity,Anthropology,PhD,F18,,via Other,3 Feb 2018,,,,,,I,3 Feb 2018,"@the brown university poster below: Many congratulations!! Did you receive an email from the POI/department/Graduate school? Does it give any indication of how many students have been accepted this year? Also, what sub field? Sorry for the questions but were you also interviewed? Thanks in advance."
544658,"(University Of California, Los Angeles (UCLA)",History,PhD,F18,Accepted,via E,3 Feb 2018,,,,,,A,3 Feb 2018,thrilled!
544648,"(University Of California, Los Angeles (UCLA)",Chicana/o Chicano Studies,PhD,F18,Rejected,via Website,26 Jan 2018,,,,,,A,3 Feb 2018,"Not surprised, it wasn't the best fit. Their rejection letter is awful - "" we understand that this decision is disappointing."" No UCLA, it's actually a relief after dealing with your bureaucracy. The department does seem to have great scholars and students so congrats to those who got in!"
544645,SAIC School Of The Art Institute Of Chicago,Designed Objects,MFA,F18,,via Postal,2 Feb 2018,,,,,,A,3 Feb 2018,
544644,ีUniversity Of Maryland - College Park,Astronomy,PhD,F18,Rejected,via E,2 Feb 2018,,,,,,A,3 Feb 2018,"Three years research experience, one undergraduate research award, presented at three conference, no pubs"
544643,University Of Chicago,SALC (South Asian Languages And Civilizations),PhD,F18,Rejected,via Website,2 Feb 2018,4.00,165.0,151.0,5.0,n/a,A,3 Feb 2018,
544642,"(University Of California, Los Angeles UCLA)",History (Chinese History),PhD,F18,Accepted,via E,3 Feb 2018,4.00,164.0,168.0,5.0,n/a,U,3 Feb 2018,GPA is from MA.
544639,Yale School Of Art,"Fine Art,  Painting",MFA,F18,Rejected,via Website,2 Feb 2018,,,,,,U,3 Feb 2018,
544626,Louisiana State (LSU),Adult Clinical Psychology,PhD,F18,,via E,2 Feb 2018,,,,,,O,2 Feb 2018,
544619,"University Of California, Los Angeles (UCLA)",History,PhD,F18,Accepted,via E,2 Feb 2018,,,,,,A,2 Feb 2018,E-mail from department Director of Student Affairs with attached letter from Graduate Admissions Committee Chair
544618,"University Of Michigan, Ann Arbor (Umich)",English And Education,PhD,F18,Accepted,via Phone,2 Feb 2018,3.86,165.0,152.0,0.0,n/a,A,2 Feb 2018,"Teaching experience, MS gpa 4.0, two regional conferences. Did not expect to get in because of research interests"
544608,Georgia State (GSU),Astronomy & Astrophysics,PhD,F18,,via E,2 Feb 2018,,,,,,A,2 Feb 2018,
544604,Washington University In St. Louis (WUSTL),(Sociocultural) Anthropology,PhD,F18,,via Other,2 Feb 2018,,,,,,A,2 Feb 2018,Response: Invitation to interview with a group on campus mid-Feb. Good luck!
544603,Peabody College At Vanderbilt University,Research And Action,PhD,F18,Rejected,via E,2 Feb 2018,,,,,,A,2 Feb 2018,Masters GPA
544598,"""University Of Washington (Seattle)",(Applied Mathematics),Masters,F18,Rejected,via E,2 Feb 2018,3.25,151.0,170.0,3.5,n/a,I,2 Feb 2018,Strong school. Not surprisingly.
544592,Princeton Univerisity,Anthropology  (sociocultural),PhD,F18,Accepted,via E,2 Feb 2018,,,,,,I,2 Feb 2018,First acceptance. Thrilled. Acceptance notifications: personalised email from Department and a more general email from the Graduate School.
544590,Washington University In St. Louis (WUSTL),Anthropology,PhD,F18,,via Other,2 Feb 2018,,,,,,A,2 Feb 2018,To the interview poster below: Was this a formal interview and did you receive an invite to visit campus? Thanks!
544580,University Of Colorado Boulder (CU Boulder),(Applied Mathematics),PhD,F18,Accepted,via E,2 Feb 2018,,,,,,U,2 Feb 2018,
544575,"University Of Michigan, Ann Arbor",Slavic Languages And Literatures,PhD,F18,Accepted,via E,1 Feb 2018,,,,,,A,2 Feb 2018,
544574,(Arizona State University) ASU Tempe,Deparment Of Political Science,PhD,F18,Accepted,via Phone,1 Feb 2018,,,,,,A,2 Feb 2018,"Had a skype interview earlier in the week. Got the call yesterday that I'd been accepted, fully funded."
544573,Cornell University (Ithaca),Advanced Mechanical Engineering,PhD,F18,Rejected,via E,2 Feb 2018,3.50,157.0,163.0,5.0,n/a,A,2 Feb 2018,"Average GRE, Lots of leadership in clubs, decent GPA, 1 year of research (no publications)"
544569,"The University Of Pennsylvania (Penn, UPenn)",Latin American History,PhD,F18,,via E,26 Jan 2018,n/a,94.0,47.0,82.0,n/a,A,2 Feb 2018,Interviewed with POIs today. Awaiting results.
544560,University Of Virgina (UVA),Astronomy,PhD,F18,,via E,2 Feb 2018,,,,,,A,2 Feb 2018,
544559,Yale School Of Art,Graphic Design (2 Year),MFA,F18,,via E,2 Feb 2018,,,,,,I,2 Feb 2018,So!!!!!! Excited!!!!! Just received an email to check the status ! I didn‘t expected this at all !!
544556,The University Of Southern California,Annenberg School For Communication,PhD,F18,Accepted,via E,2 Feb 2018,,,,,,U,2 Feb 2018,
544554,Washington University - St. Louis (WUSTL),Anthroplogy,PhD,F18,,via Other,2 Feb 2018,,,,,,O,2 Feb 2018,"To the WUSTL poster below, was this a formal interview, and did you receive an invitation to visit campus? Thank you!"
544552,Cornell  University,Aerospace & Mechanical Engineering,PhD,F18,Rejected,via E,2 Feb 2018,n/a,167.0,169.0,5.0,n/a,I,2 Feb 2018,"MA, MEng, MSc, MBA, 4.0 Grad GPA, GRE Q169 V167 W5.0"
544551,The University Of Tulsa,Adult Clinical Psychology,PhD,F18,,via E,2 Feb 2018,,,,,,A,2 Feb 2018,Waitlisted. POI: JR. Congrats to whoever was offered admission!
544549,Utah State University,Audiology  (Au.D.),Other,F18,,via E,2 Feb 2018,,,,,,A,2 Feb 2018,Invited to interview day 2-16-18 and grad student weekend
544545,"Indiana Univerity-Purdue University, Indianapolis (IUPUI)","Advanced Standing,  MSW",Masters,F18,Accepted,via E,2 Feb 2018,,,,,,A,2 Feb 2018,applied 1/15
544540,University Of Calgary,Applied/School Psychology,PhD,F18,Rejected,via E,2 Feb 2018,,,,,,,2 Feb 2018,
544537,Augustana University,Genetic Counseling,Masters,F18,,via E,1 Feb 2018,3.52,163.0,157.0,5.5,n/a,A,2 Feb 2018,
544536,Washington University In St. Louis (WUSTL),(Sociocultural) Anthropology,PhD,F18,,via Phone,2 Feb 2018,3.78,159.0,151.0,4.5,n/a,A,2 Feb 2018,MPH (3.59 GPA).
544535,Cornell,Aerospace & Mechanical Engineering,PhD,F18,Rejected,via E,2 Feb 2018,,,,,,U,2 Feb 2018,"Strong LOR, no publication, ~2yr research, 3.8GPA. Good to know I'm rejected and no hard feelings"
544532,Pacific Univeristy (Oregon),Applied Clinical Psychology,PhD,F18,,via E,2 Feb 2018,,,,,,A,2 Feb 2018,Waitlisted for PhD
544525,University Of Oregon,Applied Physics,Masters,F18,Accepted,via E,2 Feb 2018,3.15,162.0,155.0,99.99,n/a,A,2 Feb 2018,3 years of Physics research paid off and the letters of recomendation and my experiences got me in.
544520,Yale School Of Art,Sculpture,MFA,F18,Rejected,via E,2 Feb 2018,,,,,,A,2 Feb 2018,
544519,The University Of Southern California,Annenberg School For Communication And Journalism,PhD,F18,,via E,2 Feb 2018,,,,,,,2 Feb 2018,"Noted as being on the ""alternate list."""
544518,(Arizona State University) ASU Tempe,"EECS,  Electrical Engineering,  MS",Masters,F18,Accepted,via E,1 Feb 2018,,,,,,,2 Feb 2018,"I applied for the power and energy track. Very excited for the research opportunities in this area. I haven't heard anything about funding, so I suppose I should contact professors."
544515,Harvard  University,Art History,PhD,F18,Accepted,via E,2 Feb 2018,3.92,161.0,154.0,5.0,n/a,U,2 Feb 2018,Email from POI!! First and only choice. Well over the moon...
544510,ีืUniversity Of Chicago,Art History,PhD,F18,Accepted,via E,2 Feb 2018,3.97,166.0,0.0,6.0,n/a,A,2 Feb 2018,Interviewed earlier in the week
544507,Cornell (Ithaca),Aerospace And Mechanical Engineering,PhD,F18,Rejected,via E,2 Feb 2018,3.40,153.0,169.0,3.5,n/a,I,2 Feb 2018,"I've received acceptance from NCSU, a really good professor from Minnesota said my record is truly excellent, but his group is full. Now the choices are narrow...."
544506,Kings College London (KCL),"Disasters,  Adaptation And Management",Masters,F18,Accepted,via E,2 Jan 2018,,,,,,I,2 Feb 2018,
544503,"University Of Michigan, Ann Arbor",Social Psychology,PhD,F18,Rejected,via E,2 Feb 2018,3.74,155.0,148.0,4.5,n/a,A,2 Feb 2018,"Like the other commenter said, I received an email saying over 700 applied and around 30 were admitted."
544500,La Salle University,Adult Clinical Psychology (PsyD),Other,F18,,via E,2 Feb 2018,,,,,,A,2 Feb 2018,
544497,Arcadia University,Genetic Counseling,Masters,F18,,via E,2 Feb 2018,,,,,,A,2 Feb 2018,
544490,Yale School Of Art,(Applied) Linguisticspeech Language Pathologyhemistry,MFA,F18,Rejected,via E,2 Feb 2018,,,,,,U,2 Feb 2018,"Got an email asking me to check the system, that was a quick reflection, grateful for the short wait lol"
544489,University Of Western Ontario,Data Analytics,Masters,F18,Rejected,via E,2 Feb 2018,,,,,,O,2 Feb 2018,
544488,Brown University,Anthropology,PhD,F18,Accepted,via Phone,2 Feb 2018,,,,,,A,2 Feb 2018,
544486,University Of Texas At Austin,Educational Psychology,PhD,F18,Accepted,via Other,1 Feb 2018,4.04,160.0,166.0,5.0,n/a,A,2 Feb 2018,"I had a Skype interview, and was notified at the end that my POI was going to recommend me for admission. I received the official email today (2/2), as well as an invitation to their Visit Day!"
544480,Princeton University,(Sociocultural) Anthropology,PhD,F18,Rejected,via E,2 Feb 2018,,,,,,,2 Feb 2018,":(
"
544479,Yale,MFA Studio Art,MFA,F18,Rejected,via E,2 Feb 2018,,,,,,A,2 Feb 2018,
544475,Princeton University,Department Of Political Science (American),PhD,F18,Rejected,via E,2 Feb 2018,3.95,170.0,165.0,6.0,n/a,A,2 Feb 2018,
544472,University Of Michigan Ann Arbor,Slavic Languages And Literature,PhD,F18,Accepted,via E,1 Feb 2018,3.72,168.0,145.0,5.0,n/a,A,2 Feb 2018,
544470,Princeton,Anthropology,PhD,F18,Rejected,via E,2 Feb 2018,,,,,,,2 Feb 2018,
544465,Emory University Laney Graduate School,Anthropology,PhD,S18,Rejected,via E,1 Feb 2018,,,,,,,2 Feb 2018,My alma mater :/
544462,The University Of Alabama At Birmingham,Genetic Counseling,Masters,F18,,via E,2 Feb 2018,3.82,158.0,157.0,4.5,n/a,,2 Feb 2018,
544459,Southern Illinois University (SIU) Carbondale,Applied Psychology,PhD,F18,,via E,2 Feb 2018,,,,,,U,2 Feb 2018,correction of the previous post. Open house Feb. 26. not march 2.
544457,ีUniversity Of Maryland - College Park (UMD),Astronomy & Astrophysics,PhD,F18,Rejected,via E,2 Feb 2018,3.50,50.0,75.0,80.0,15,A,2 Feb 2018,"Email says they ""anticipate"" it is unlikely they will offer me admission due to 5-8 of 150 applications being the limit for the year. It's only February 2nd... while I appreciate them being up front, I'm not sure I'm happy about the uncertain language. Anyways, I'm not a physicist - terrible GRE subject scores. But I have some years of research experience, a master's degree, and 10 conference proceedings and publications. Due to the GRE subject score, I was anticipating rejection."
544455,Southern Illinois University (SIU) Carbondale,Applied Psychological,PhD,F18,,via E,2 Feb 2018,n/a,158.0,164.0,4.0,n/a,U,2 Feb 2018,Correction of the below Post. Open House Feb. 26. Not March.
544448,ีUniversity Of Maryland - College Park (UMD),Astronomy,PhD,F18,Rejected,via E,2 Feb 2018,3.63,165.0,164.0,4.0,830,A,2 Feb 2018,"Email says ""it is unlikely that we can offer you admission,"" phrasing seems a bit weird to me. Also says they only have 5-8 positions to offer and >150 applicants."
544445,University Of Alaska - Anchorage,Clinical-Community Psychology,PhD,F18,Rejected,via E,2 Feb 2018,,,,,,A,2 Feb 2018,
544443,Cornell  University,Aerospace Engineering,PhD,F18,Rejected,via E,2 Feb 2018,3.52,163.0,162.0,5.0,n/a,A,2 Feb 2018,BS and MS in electrical and computer engineering; ~3.5 GPA for both; no publications; some research experience
544441,University Of Oregon,Applied/School Psychology,Masters,F18,,via E,29 Jan 2018,3.27,161.0,155.0,5.5,n/a,A,2 Feb 2018,
544439,Northern Arizona  University,Applied/School Psychology,Masters,F18,,via Phone,1 Feb 2018,,,,,,A,2 Feb 2018,Phone interview 2/8
544438,"University Of Michigan, Ann Arbor",Developmental Psychology,PhD,F18,Rejected,via E,2 Feb 2018,3.90,164.0,155.0,4.5,n/a,A,2 Feb 2018,The email said that there were nearly 700 applicants and about 30 will be selected.
544434,"University Of Michigan, Ann Arbor",Psychology,PhD,F18,Rejected,via E,2 Feb 2018,,,,,,A,2 Feb 2018,
544433,"University Of Michigan, Ann Arbor",Cognition And Cognitive Neuroscience (psychology),PhD,F18,Rejected,via E,2 Feb 2018,,,,,,A,2 Feb 2018,"Not surprised, didn't get an interview"
544432,The University Of Southern California (USC) - School Of Cinematic Arts (SCA),Cinema/Film Studies,Masters,F18,Rejected,via E,2 Feb 2018,,,,,,A,2 Feb 2018,oh well.
544430,Cornell Univerisity,Mechanical And Aerospace Engineering,PhD,F18,Rejected,via E,3 Feb 2018,,,,,,I,2 Feb 2018,
544423,Cornell Uniersity,Aerospace & Mechanical Engineering,PhD,F18,Rejected,via E,2 Feb 2018,3.80,160.0,170.0,4.0,n/a,I,2 Feb 2018,
544416,The University Of Arizona,Geological Sciences,PhD,F18,,via Other,2 Feb 2018,,,,,,A,2 Feb 2018,I'm still waiting to her about the PhD program also.
544414,Michigan State University (MSU),Applied Mathematics,PhD,F18,Rejected,via E,2 Feb 2018,3.38,159.0,168.0,4.0,660,A,2 Feb 2018,
544410,University Of North Carolina Chapel Hill (UNC),American Studies,PhD,F18,Rejected,via E,30 Jan 2018,3.80,166.0,156.0,5.0,n/a,A,2 Feb 2018,Email saying to check application website.
544409,‌Boston University,Astronomy & Astrophysics,PhD,F18,Accepted,via Phone,1 Feb 2018,,,,,,A,2 Feb 2018,
544408,State University New York (SUNY) Stony Brook,Department Of Political Science (American),PhD,F18,Accepted,via E,2 Feb 2018,,,,,,,2 Feb 2018,"I was the one that asked, ""To the posters below, I also had a Skype interview a couple of weeks ago, but was informed..."" just got an official offer :)"
